order_id,customer_id,order_date,status,shipping_city,shipping_state,total_amount,first_name,last_name,email,phone,age,gender,city,state,income_level,join_date,is_active,is_outlier
157942,11947,2023-10-17,processing,Kishanganj,Maharashtra,350424.11,Damini,Gara,aaina32@example.com,9243599139,43,Female,Kishanganj,Maharashtra,Medium,2023-07-23,True,True
157952,13746,2024-04-02,processing,Narasaraopet,Karnataka,354736.43,Hazel,Dani,tankdishani@example.org,3563139757,20,Male,Narasaraopet,Karnataka,High,2024-01-14,True,True
157969,15767,2024-11-28,completed,Vijayawada,Uttar Pradesh,354444.92,Kabir,Kapur,anay89@example.net,916787809417,41,Male,Vijayawada,Uttar Pradesh,Low,2022-12-13,True,True
157982,9741,2022-10-12,completed,Begusarai,Madhya Pradesh,377611.08,Shanaya,Venkatesh,rattiriaan@example.net,917563947568,34,Male,Begusarai,Madhya Pradesh,Low,2024-08-10,True,True
157984,7138,2024-10-02,pending,Aurangabad,Delhi,529333.75,Biju,Deol,rattaanvi@example.org,910114884246,29,Female,Aurangabad,Delhi,Low,2022-11-07,True,True
157992,4949,2024-07-31,completed,Yamunanagar,Bihar,371974.57,Riya,Loyal,alisha72@example.net,333606359,33,Female,Yamunanagar,Bihar,Premium,2023-11-12,True,True
158002,1404,2024-01-03,delivered,Bathinda,Uttar Pradesh,455686.52,Inaaya ,Balan,zeeshanbarman@example.com,2016555786,36,Male,Bathinda,Uttar Pradesh,Medium,2024-02-15,True,True
158047,9280,2024-03-04,processing,Hindupur,Uttar Pradesh,347704.14,Kiaan,Ratti,nakul06@example.org,8529239985,37,Male,Hindupur,Uttar Pradesh,Low,2022-06-03,True,True
158080,8765,2023-04-26,completed,Fatehpur,Rajasthan,414152.28,Pari,Chandra,brahmbhattpihu@example.net,910084343797,18,Female,Fatehpur,Rajasthan,Low,2023-07-23,True,True
158100,6557,2023-09-01,completed,Kakinada,Uttar Pradesh,498228.46,Divit,Sahni,brarkashvi@example.com,4072051585,40,Female,Kakinada,Uttar Pradesh,Medium,2022-04-10,True,True
158108,5282,2024-11-19,completed,Satna,Uttar Pradesh,393209.61,Parinaaz,Goda,dharmajan98@example.net,912098993659,37,Male,Satna,Uttar Pradesh,Low,2022-09-19,False,True
158131,6895,2022-06-04,completed,Uluberia,Gujarat,404582.3,Vaibhav,Deo,obhalla@example.com,4405914987,27,Male,Uluberia,Gujarat,High,2024-10-06,True,True
158242,10769,2022-12-27,shipped,Tinsukia,Madhya Pradesh,400755.76,Krish,Mallick,ugarg@example.com,5859612912,26,Male,Tinsukia,Madhya Pradesh,Low,2024-02-15,True,True
158247,8572,2022-08-06,completed,Bongaigaon,Karnataka,560531.03,Saira,Suri,magargokul@example.org,5777322116,18,Female,Bongaigaon,Karnataka,High,2024-11-14,True,True
158260,5703,2023-02-11,completed,Ulhasnagar,Kerala,519933.77,Oorja,Barad,duttishaan@example.net,1562783123,28,Male,Ulhasnagar,Kerala,High,2024-08-12,True,True
158280,5956,2022-10-29,completed,Sagar,Uttar Pradesh,399178.26,Bhamini,Jaggi,kiaanben@example.net,5761102251,46,Male,Sagar,Uttar Pradesh,Medium,2023-09-21,True,True
158307,2149,2023-07-25,completed,Udupi,Maharashtra,464543.93,Eshani,Vasa,farhan79@example.com,916799010271,24,Female,Udupi,Maharashtra,Low,2023-05-01,True,True
158330,19903,2024-11-13,completed,New Delhi,Maharashtra,568143.41,Rhea,Rajagopal,sarnanirvi@example.com,919208126013,44,Female,New Delhi,Maharashtra,Medium,2022-05-21,True,True
158345,14054,2024-10-25,completed,Miryalaguda,Punjab,382088.34,Elakshi,Toor,annerohan@example.net,915410981541,18,Male,Miryalaguda,Punjab,Medium,2023-01-07,True,True
158381,9817,2024-02-20,shipped,Baranagar,Gujarat,370481.5,Kaira,Mannan,amblekimaya@example.com,918461099412,49,Male,Baranagar,Gujarat,Low,2022-08-23,True,True
158387,15918,2022-10-11,completed,Rajpur Sonarpur,Maharashtra,335864.7,Shanaya,Deo,ivan72@example.net,6522018178,28,Male,Rajpur Sonarpur,Maharashtra,Medium,2024-07-25,True,True
158402,3690,2023-11-18,cancelled,Tumkur,Delhi,440268.3,Tejas,Bumb,hazel53@example.com,9951541436,25,Female,Tumkur,Delhi,Medium,2023-01-08,True,True
158446,6573,2024-11-17,completed,Phusro,Uttar Pradesh,447980.5,Sahil,Doshi,dbahl@example.org,5482135497,29,Female,Phusro,Uttar Pradesh,Medium,2024-06-21,True,True
158504,12045,2024-10-02,completed,Amravati,West Bengal,567726.12,Damini,Bir,kimaya75@example.net,4594857000,29,Male,Amravati,West Bengal,Low,2023-10-08,True,True
158516,3138,2023-10-08,completed,Sri Ganganagar,Maharashtra,546998.2,Ryan,Kari,aliachada@example.net,913917619682,18,Female,Sri Ganganagar,Maharashtra,Low,2024-03-22,True,True
158520,1983,2024-08-27,pending,Thrissur,Punjab,373618.82,Farhan,Hayre,ela49@example.com,9738330614,28,Male,Thrissur,Punjab,High,2023-05-15,True,True
158590,17855,2024-04-23,completed,Bilaspur,Gujarat,466929.56,Pari,Raval,haggarwal@example.org,911867400202,50,Male,Bilaspur,Gujarat,High,2024-07-27,True,True
158625,15247,2023-05-16,completed,Bhatpara,Telangana,362964.86,Anahita,Deshmukh,ladanaya@example.org,4726262095,21,Male,Bhatpara,Telangana,High,2024-06-17,True,True
158742,9032,2023-11-01,completed,Bhiwandi,Delhi,354691.68,Rati,Basu,sandhubadal@example.org,6483307855,44,Female,Bhiwandi,Delhi,High,2022-01-26,True,True
158758,6614,2023-06-07,completed,Berhampur,Gujarat,356431.23,Gatik,D’Alia,contractorarnav@example.com,916952156056,32,Female,Berhampur,Gujarat,Low,2023-05-31,True,True
158789,8705,2024-08-25,completed,Sonipat,Rajasthan,329136.54,Eshani,Upadhyay,gatik19@example.com,8860230229,22,Male,Sonipat,Rajasthan,Low,2024-06-13,True,True
158791,5210,2023-07-04,pending,Imphal,Rajasthan,337531.16,Rohan,Sahni,gatik89@example.org,914822247155,49,Female,Imphal,Rajasthan,Low,2022-05-26,True,True
158830,4142,2024-10-05,delivered,Medininagar,West Bengal,457235.51,Rohan,Lal,baiju73@example.org,7916290772,44,Male,Medininagar,West Bengal,Premium,2022-07-19,True,True
158882,19443,2022-05-21,completed,Noida,Gujarat,354444.92,Pihu,Varty,anahitakeer@example.org,7527663358,18,Female,Noida,Gujarat,Low,2023-01-27,True,True
158930,5870,2024-01-05,completed,Begusarai,Maharashtra,429404.2,Jivin,Sule,gourrasha@example.com,915827991404,38,Male,Begusarai,Maharashtra,Low,2024-12-03,True,True
158992,18972,2023-09-05,completed,Bathinda,West Bengal,454717.14,Charvi,Randhawa,adah05@example.org,911199811580,35,Male,Bathinda,West Bengal,Medium,2022-05-25,True,True
159001,8172,2022-01-31,pending,Raebareli,Maharashtra,500378.92,Alisha,Deol,fsankar@example.net,919613168183,34,Female,Raebareli,Maharashtra,Low,2023-08-26,True,True
159026,9478,2023-08-06,completed,Tiruchirappalli,Uttar Pradesh,331425.18,Lagan,Banerjee,dassira@example.net,1741982802,29,Male,Tiruchirappalli,Uttar Pradesh,Low,2023-08-07,True,True
159036,8247,2024-04-02,completed,Jabalpur,Bihar,382570.61,Piya,Chopra,divij34@example.org,910730199896,25,Male,Jabalpur,Bihar,High,2022-08-27,True,True
159133,5914,2024-10-08,completed,Yamunanagar,Madhya Pradesh,387033.2,Kiaan,Behl,ikrishnamurthy@example.net,1399017855,37,Female,Yamunanagar,Madhya Pradesh,Medium,2023-05-30,True,True
159176,17989,2022-04-03,shipped,Phusro,Madhya Pradesh,522698.55,Elakshi,Shah,hunar03@example.com,913598369457,37,Female,Phusro,Madhya Pradesh,Medium,2023-11-08,True,True
159228,19044,2022-03-31,completed,Saharsa,Kerala,439959.71,Pranay,Bora,senmiraya@example.net,918401145649,50,Female,Saharsa,Kerala,High,2022-12-26,True,True
159253,10585,2024-07-23,shipped,Nagercoil,Maharashtra,515187.1,Dhanuk,Kuruvilla,pravi@example.org,918190533250,35,Female,Nagercoil,Maharashtra,Medium,2024-04-15,True,True
159271,10680,2024-07-03,completed,Ranchi,Maharashtra,492787.21,Anvi,Maharaj,rohantoor@example.org,2261404184,24,Female,Ranchi,Maharashtra,Medium,2024-06-01,True,True
159288,14463,2023-08-17,completed,Hyderabad,Uttar Pradesh,427987.74,Fateh,Hari,nbhagat@example.net,6966106749,30,Male,Hyderabad,Uttar Pradesh,Medium,2023-11-04,True,True
159327,19370,2024-01-04,completed,Jaipur,Maharashtra,357997.73,Madhav,Lad,raviyasmin@example.com,912266054328,33,Male,Jaipur,Maharashtra,Medium,2022-03-21,True,True
159369,16414,2024-08-29,completed,Ambarnath,Uttar Pradesh,413017.7,Lagan,Hari,ishitasant@example.org,916547769422,23,Male,Ambarnath,Uttar Pradesh,Low,2024-03-29,True,True
159375,19571,2024-02-27,completed,Sirsa,Uttar Pradesh,404906.82,Samiha,Dara,aaina22@example.net,911059276414,36,Female,Sirsa,Uttar Pradesh,High,2023-06-12,True,True
159392,18212,2024-11-16,shipped,Patna,Gujarat,719428.5,Navya,Kara,zeeshancheema@example.com,913890779971,42,Female,Patna,Gujarat,High,2022-04-19,True,True
159451,8076,2022-12-20,completed,Jamshedpur,West Bengal,410278.29,Kismat,Koshy,laganbhatia@example.net,188193974,54,Female,Jamshedpur,West Bengal,Medium,2022-04-09,True,True
159481,18231,2024-08-09,completed,Katni,Bihar,446241.91,Ira,Sarin,divij47@example.org,911394645163,28,Female,Katni,Bihar,Medium,2024-01-07,False,True
159518,5206,2024-06-26,completed,Bhopal,West Bengal,506259.2,Taran,Savant,subramaniamdrishya@example.org,8697728873,47,Female,Bhopal,West Bengal,Low,2023-07-20,True,True
159528,7684,2024-03-20,completed,Khammam,Bihar,332387.8,Kavya,Buch,shettystuvan@example.com,236147735,36,Male,Khammam,Bihar,Low,2023-12-17,True,True
159530,6425,2024-01-13,completed,Giridih,Uttar Pradesh,1105562.61,Dishani,Dube,bansalehsaan@example.com,740522572,39,Male,Giridih,Uttar Pradesh,Low,2022-04-28,True,True
159569,643,2022-11-19,completed,Udaipur,Tamil Nadu,374581.99,Zoya,Subramanian,dhruvmanne@example.org,1302056981,35,Female,Udaipur,Tamil Nadu,Low,2024-11-26,True,True
159583,3380,2023-10-10,completed,South Dumdum,Gujarat,556795.45,Onkar,Vig,kalitavedika@example.org,7072742005,22,Female,South Dumdum,Gujarat,Medium,2024-10-06,True,True
159597,6407,2022-04-27,shipped,Kavali,Telangana,463744.88,Vivaan,Dugar,mramakrishnan@example.com,911877359508,41,Female,Kavali,Telangana,Low,2022-12-14,True,True
159645,17020,2023-01-06,delivered,Noida,Gujarat,343784.88,Eshani,Comar,dvig@example.org,914265617453,18,Female,Noida,Gujarat,Low,2023-06-21,True,True
159701,17711,2022-10-06,completed,Hindupur,Gujarat,471052.75,Eva,Grewal,sumerkapoor@example.org,9122428898,36,Male,Hindupur,Gujarat,Low,2023-11-22,False,True
159725,19383,2023-07-23,completed,Satna,Maharashtra,425280.22,Chirag,Lalla,arhaandutt@example.net,911514744311,49,Male,Satna,Maharashtra,Low,2023-03-22,True,True
159735,4608,2024-10-02,completed,Ahmedabad,Rajasthan,329072.22,Khushi,Baral,chakrabortyzaina@example.com,919864935449,19,Female,Ahmedabad,Rajasthan,Medium,2023-11-27,True,True
159740,15946,2024-07-31,completed,Moradabad,Karnataka,401699.41,Zeeshan,Krish,armaansem@example.org,914233578012,38,Female,Moradabad,Karnataka,Low,2024-12-22,True,True
159776,2758,2022-10-22,completed,Shimoga,West Bengal,605331.41,Nirvaan,Yadav,sankarhazel@example.org,7289091006,43,Female,Shimoga,West Bengal,Medium,2024-09-22,True,True
159780,14047,2022-05-28,completed,Kharagpur,Maharashtra,438382.3,Seher,Dewan,sundaramindrans@example.net,9875996097,25,Female,Kharagpur,Maharashtra,Medium,2023-10-13,False,True
159790,5513,2023-06-07,processing,Korba,Rajasthan,396064.4,Raghav,Balasubramanian,rajagopalanryan@example.com,4804114575,38,Male,Korba,Rajasthan,High,2024-07-09,False,True
159811,2569,2023-02-10,cancelled,Phagwara,Maharashtra,437198.24,Nehmat,Borah,reyanshchaudry@example.com,708063139,27,Male,Phagwara,Maharashtra,Premium,2024-10-04,True,True
159816,18447,2023-06-12,delivered,Shimoga,Uttar Pradesh,355541.46,Indrans,Dhillon,raunak27@example.net,911801663866,59,Female,Shimoga,Uttar Pradesh,Low,2024-05-15,True,True
159835,17749,2022-04-16,completed,Mumbai,Bihar,556795.45,Jiya,Hora,pihu89@example.net,5974592759,32,Male,Mumbai,Bihar,Low,2024-03-25,True,True
159873,845,2022-06-19,delivered,Kollam,Maharashtra,398418.66,Shaan,Yadav,vihaan14@example.com,917986321061,30,Female,Kollam,Maharashtra,High,2024-06-04,True,True
159874,13248,2022-04-26,completed,Shivpuri,Gujarat,449785.69,Madhup,Sastry,prerak84@example.com,918460084654,55,Male,Shivpuri,Gujarat,Low,2022-02-17,False,True
159875,19317,2023-10-31,shipped,Sikar,Bihar,395358.61,Aaryahi,Kakar,dgera@example.org,290056609,42,Female,Sikar,Bihar,Premium,2024-03-23,True,True
159887,5376,2023-04-03,completed,Ramgarh,Gujarat,378785.84,Akarsh,Mammen,usengupta@example.net,8797041574,18,Male,Ramgarh,Gujarat,Medium,2023-02-16,True,True
159943,5426,2024-11-28,shipped,Hyderabad,Rajasthan,505173.46,Nitya,Lad,bavakeya@example.com,912314211253,41,Female,Hyderabad,Rajasthan,Medium,2023-03-02,True,True
159951,13241,2023-03-15,completed,Mango,Uttar Pradesh,481550.66,Zaina,Shetty,andramannat@example.org,9932823371,35,Male,Mango,Uttar Pradesh,Medium,2024-12-23,True,True
159962,321,2022-06-25,processing,Arrah,Gujarat,434578.24,Zeeshan,Chakraborty,paridhar@example.net,9982795014,35,Female,Arrah,Gujarat,Premium,2023-08-12,True,True
160015,9002,2024-10-22,completed,Nagercoil,Uttar Pradesh,908578.87,Biju,Sahni,divyanshmandal@example.net,3636902804,25,Male,Nagercoil,Uttar Pradesh,Premium,2024-04-09,True,True
160029,14637,2024-02-12,completed,Anantapuram,Uttar Pradesh,571638.6,Piya,Atwal,lankamadhup@example.com,913465349422,18,Male,Anantapuram,Uttar Pradesh,Medium,2024-02-22,True,True
160045,5339,2024-10-26,processing,Khammam,Bihar,374665.78,Ivana,Sridhar,lagan01@example.org,913487422749,28,Male,Khammam,Bihar,High,2022-08-14,True,True
160264,13565,2022-07-27,pending,Warangal,Uttar Pradesh,371306.83,Tarini,Raju,samarkarnik@example.com,9402245908,21,Female,Warangal,Uttar Pradesh,Medium,2024-10-27,True,True
160282,10227,2022-05-25,completed,Ratlam,Maharashtra,334844.25,Shaan,Sankar,jivika68@example.org,1644867970,37,Male,Ratlam,Maharashtra,Low,2024-07-29,True,True
160287,6158,2023-11-29,completed,Bellary,Punjab,325379.57,Riaan,Tak,miraan18@example.org,6701788135,33,Female,Bellary,Punjab,Low,2022-07-31,True,True
160502,11972,2023-02-10,completed,Hubli–Dharwad,Uttar Pradesh,465462.68,Indrans,Chaudhari,rati05@example.net,3456981314,34,Female,Hubli–Dharwad,Uttar Pradesh,Low,2022-11-27,True,True
160556,3390,2022-10-26,completed,Surendranagar Dudhrej,West Bengal,420939.88,Bhavin,Chander,chadhaonkar@example.com,8247080709,56,Male,Surendranagar Dudhrej,West Bengal,Low,2024-03-14,True,True
160592,12453,2023-11-04,shipped,Kalyan-Dombivli,Telangana,387011.58,Anahita,Edwin,raghavkhanna@example.net,8621297706,45,Female,Kalyan-Dombivli,Telangana,Premium,2024-07-12,True,True
160674,5869,2024-10-21,completed,Motihari,Uttar Pradesh,444032.24,Mamooty,Bhatti,raniavasa@example.com,911523578148,36,Female,Motihari,Uttar Pradesh,Medium,2022-04-06,True,True
160682,6849,2023-03-30,delivered,Kanpur,Uttar Pradesh,343734.89,Dhanush,Atwal,adahraju@example.org,6699295039,71,Male,Kanpur,Uttar Pradesh,High,2022-01-15,True,True
160800,4568,2024-05-11,completed,Miryalaguda,Rajasthan,495080.5,Vedika,Rajagopalan,devansh54@example.net,919461745563,30,Male,Miryalaguda,Rajasthan,Low,2022-03-01,True,True
161000,9616,2023-02-08,completed,Kadapa,Kerala,355344.23,Kabir,Comar,vyassumer@example.com,8448268940,34,Male,Kadapa,Kerala,Low,2024-02-08,True,True
161007,13813,2023-01-09,cancelled,Siwan,Uttar Pradesh,452702.3,Amani,Atwal,srivastavakiara@example.org,7578174344,41,Male,Siwan,Uttar Pradesh,Low,2023-02-09,True,True
161043,11004,2024-08-17,completed,Bhilwara,Bihar,371316.06,Miraan,Kalita,rattisara@example.com,9672762031,32,Male,Bhilwara,Bihar,Low,2022-11-17,True,True
161071,14789,2023-10-28,completed,Orai,West Bengal,352319.53,Kismat,Iyengar,lsoni@example.org,918190751830,50,Male,Orai,West Bengal,Low,2023-08-23,True,True
161184,13035,2023-10-02,completed,Ujjain,Bihar,434578.24,Piya,Mall,purab48@example.net,4763615982,22,Male,Ujjain,Bihar,Medium,2024-06-13,True,True
161207,2297,2023-12-14,processing,Sagar,Telangana,340768.3,Nakul,Bala,prishasheth@example.org,274962383,20,Male,Sagar,Telangana,Low,2022-03-15,True,True
161212,16048,2024-08-24,completed,Dehradun,Madhya Pradesh,726816.04,Anaya,Barad,ebal@example.org,7025267476,54,Male,Dehradun,Madhya Pradesh,Medium,2024-10-04,True,True
161221,5150,2023-12-25,completed,Panvel,Telangana,392649.64,Mamooty,Kohli,samarsridhar@example.com,3063855619,26,Female,Panvel,Telangana,Low,2022-03-30,True,True
161277,10987,2024-06-29,completed,Anand,Uttar Pradesh,368502.8,Raunak,Ahluwalia,thakurshayak@example.net,918684002764,46,Female,Anand,Uttar Pradesh,Medium,2024-05-21,True,True
161285,14721,2023-12-14,cancelled,Kalyan-Dombivli,Maharashtra,476279.91,Aaina,Dutta,yakshit35@example.com,5893811900,31,Male,Kalyan-Dombivli,Maharashtra,Medium,2022-05-22,True,True
161342,11313,2024-07-08,completed,Tiruvottiyur,Tamil Nadu,427914.82,Gatik,Savant,choudharyayesha@example.com,6700470384,55,Male,Tiruvottiyur,Tamil Nadu,Medium,2024-04-08,True,True
161360,8204,2024-01-10,completed,Haridwar,Rajasthan,605655.48,Ivan,Arya,santsamiha@example.com,911259082810,35,Male,Haridwar,Rajasthan,Medium,2023-01-20,True,True
161376,9691,2023-10-14,completed,Tumkur,Uttar Pradesh,533036.3,Lavanya,Tella,zaindutt@example.org,915362321990,37,Female,Tumkur,Uttar Pradesh,Medium,2022-02-10,True,True
161394,692,2023-10-14,cancelled,Bareilly,Bihar,656152.59,Saanvi,Thakkar,uahluwalia@example.com,912710433187,28,Female,Bareilly,Bihar,Medium,2022-04-05,True,True
161398,8323,2023-03-04,completed,Morena,Maharashtra,584744.24,Misha,Bhatia,nityasabharwal@example.net,2514033011,20,Female,Morena,Maharashtra,High,2022-05-04,True,True
161423,7995,2024-12-21,completed,Sambalpur,Tamil Nadu,433471.5,Aarush,Lad,madhupmahajan@example.net,914088761244,34,Male,Sambalpur,Tamil Nadu,Medium,2022-03-21,True,True
161501,3354,2024-05-02,delivered,Bidhannagar,Maharashtra,579675.51,Kashvi,Saxena,rajagopalanromil@example.com,5576696253,22,Male,Bidhannagar,Maharashtra,Low,2022-06-10,True,True
161553,11057,2024-01-08,shipped,Dhanbad,Maharashtra,362995.44,Uthkarsh,Bhavsar,taimur07@example.org,916807488828,41,Male,Dhanbad,Maharashtra,Low,2022-05-09,True,True
161562,10829,2022-10-06,completed,Kochi,Kerala,360860.79,Anahita,Golla,cheriannakul@example.net,6616032710,25,Female,Kochi,Kerala,High,2023-07-16,True,True
161590,4357,2024-11-03,cancelled,Uluberia,Gujarat,324207.23,Riya,Buch,hridaan18@example.com,7823967567,31,Female,Uluberia,Gujarat,Premium,2024-06-27,True,True
161597,6287,2023-06-17,completed,Kumbakonam,Uttar Pradesh,371111.12,Nitara,Madan,xbansal@example.com,8092489854,30,Male,Kumbakonam,Uttar Pradesh,Low,2023-04-23,False,True
161636,5295,2024-02-23,completed,Tirunelveli,Maharashtra,354444.92,Ehsaan,Thakur,emirdasgupta@example.net,1167374976,32,Female,Tirunelveli,Maharashtra,Low,2022-03-11,True,True
161646,7728,2023-03-28,completed,Dewas,Madhya Pradesh,448014.95,Gatik,Magar,adah43@example.net,1101968380,24,Female,Dewas,Madhya Pradesh,Low,2022-08-23,True,True
161772,16565,2024-11-11,completed,Dibrugarh,Telangana,411601.62,Kanav,Malhotra,gokulrajan@example.net,470662165,18,Female,Dibrugarh,Telangana,Medium,2022-12-10,True,True
161773,17834,2023-05-12,completed,Mysore,Bihar,346189.52,Hunar,Korpal,taradamini@example.net,915933273708,49,Male,Mysore,Bihar,Medium,2023-08-11,True,True
161786,10339,2024-11-10,shipped,Surendranagar Dudhrej,Bihar,561917.0,Raghav,Rama,walinitya@example.com,912541220553,39,Male,Surendranagar Dudhrej,Bihar,Medium,2023-12-28,True,True
161849,7402,2024-10-03,processing,Bharatpur,Maharashtra,622711.29,Tushar,Saini,krish78@example.org,910214518656,40,Female,Bharatpur,Maharashtra,Medium,2022-08-06,True,True
161872,13039,2024-04-06,completed,Dibrugarh,Madhya Pradesh,615111.29,Ritvik,Anne,dhanushvenkatesh@example.org,2378945144,34,Female,Dibrugarh,Madhya Pradesh,Medium,2023-04-14,True,True
161899,7248,2024-01-06,completed,Chennai,Tamil Nadu,342938.64,Vaibhav,Rout,ehsaan92@example.org,3856390752,37,Male,Chennai,Tamil Nadu,Medium,2024-12-03,True,True
161972,5439,2024-10-02,completed,Mysore,West Bengal,339305.87,Nirvaan,Sura,hkhatri@example.org,916278423740,43,Female,Mysore,West Bengal,Medium,2024-01-08,True,True
162084,604,2022-04-16,completed,Muzaffarnagar,Madhya Pradesh,456442.81,Seher,Datta,charmahika@example.org,882351305,18,Female,Muzaffarnagar,Madhya Pradesh,Medium,2022-05-10,True,True
162096,8917,2022-08-14,shipped,Giridih,Rajasthan,422836.02,Kaira,Sama,daminibala@example.org,5442281991,49,Female,Giridih,Rajasthan,High,2023-02-26,True,True
162114,12247,2024-11-25,completed,Kirari Suleman Nagar,Madhya Pradesh,368807.78,Umang,Dixit,qjani@example.org,9456420892,18,Male,Kirari Suleman Nagar,Madhya Pradesh,Medium,2024-09-08,True,True
162189,1174,2022-01-17,completed,Kamarhati,Madhya Pradesh,535810.14,Badal,Bhasin,ckunda@example.org,5869017074,45,Male,Kamarhati,Madhya Pradesh,Medium,2024-07-18,True,True
162273,14779,2022-09-03,completed,Mysore,Tamil Nadu,397757.02,Kartik,Rege,mahikabandi@example.org,6490594399,31,Female,Mysore,Tamil Nadu,Low,2023-08-05,True,True
162276,6715,2024-07-21,completed,Bellary,West Bengal,537923.61,Himmat,Cheema,hbaria@example.net,7779512417,27,Male,Bellary,West Bengal,Medium,2022-12-03,True,True
162347,6994,2024-02-03,delivered,Bhilai,Tamil Nadu,325993.22,Jayesh,Chaudhari,kashvisodhi@example.com,912510316708,30,Male,Bhilai,Tamil Nadu,Medium,2024-03-23,True,True
162363,10578,2023-08-06,completed,North Dumdum,Uttar Pradesh,401719.02,Samaira,Aurora,heerrau@example.net,6427606290,41,Female,North Dumdum,Uttar Pradesh,High,2022-08-10,True,True
162389,15073,2023-03-10,completed,Burhanpur,Madhya Pradesh,342675.48,Rati,Venkatesh,kiara98@example.net,2565476550,38,Male,Burhanpur,Madhya Pradesh,Low,2024-03-23,True,True
162426,12710,2023-05-15,delivered,Katni,Maharashtra,679037.82,Elakshi,Varty,renee59@example.net,919116221150,27,Female,Katni,Maharashtra,Medium,2022-03-27,True,True
162483,18952,2022-07-04,completed,Loni,Punjab,382365.3,Lagan,Rout,akarsh83@example.net,916634089693,20,Female,Loni,Punjab,Low,2023-07-25,True,True
162517,7639,2022-08-03,completed,Latur,Maharashtra,353894.38,Lagan,Konda,duajivika@example.org,912732392394,27,Female,Latur,Maharashtra,Low,2024-11-26,True,True
162575,7278,2024-06-29,completed,Kharagpur,Uttar Pradesh,433211.86,Yasmin,Kata,cheemakabir@example.net,6198906738,50,Male,Kharagpur,Uttar Pradesh,Medium,2024-06-22,True,True
162589,10546,2023-04-28,cancelled,Kishanganj,West Bengal,555349.75,Baiju,Hans,romil43@example.com,7770061709,23,Female,Kishanganj,West Bengal,Low,2023-01-08,True,True
162607,10223,2023-11-23,completed,Udupi,West Bengal,513111.92,Ranbir,Madan,anahitawali@example.com,915849142290,18,Male,Udupi,West Bengal,Medium,2022-08-25,True,True
162612,8239,2023-07-01,completed,Hospet,Bihar,473934.68,Zara,Halder,charoorja@example.net,913871545165,43,Male,Hospet,Bihar,Low,2023-12-15,True,True
162620,15456,2024-06-12,completed,Bhilwara,Karnataka,427187.57,Devansh,Bail,anya08@example.org,1323469360,40,Female,Bhilwara,Karnataka,High,2024-12-30,True,True
162650,9200,2022-07-03,completed,Jalgaon,Bihar,369919.44,Romil,Grover,priyanshshroff@example.org,8604667507,40,Female,Jalgaon,Bihar,Medium,2023-11-28,True,True
162666,5173,2022-10-15,delivered,Anantapuram,Delhi,404038.94,Ryan,Choudhary,yakshittara@example.org,630258366,46,Female,Anantapuram,Delhi,High,2022-03-29,True,True
162668,3972,2023-05-27,cancelled,Panchkula,Uttar Pradesh,618860.1,Navya,Mammen,anay70@example.com,919024161772,46,Male,Panchkula,Uttar Pradesh,High,2024-06-04,True,True
162811,10014,2022-01-16,completed,Mirzapur,Telangana,586812.35,Jivin,Gaba,keerstuvan@example.com,6250242092,29,Male,Mirzapur,Telangana,Low,2022-11-19,True,True
162866,15645,2023-03-30,delivered,Chinsurah,Madhya Pradesh,341693.1,Aaryahi,Lata,anvivenkataraman@example.net,4760653255,18,Male,Chinsurah,Madhya Pradesh,High,2022-06-17,True,True
162869,16133,2023-08-07,completed,Sambhal,Tamil Nadu,404978.1,Faiyaz,Hayer,biju46@example.org,5786160596,19,Female,Sambhal,Tamil Nadu,High,2024-05-07,True,True
162887,13932,2024-03-02,completed,Naihati,West Bengal,440904.22,Biju,Wagle,warriorshray@example.com,915348720061,23,Female,Naihati,West Bengal,High,2023-10-19,True,True
162901,3744,2024-10-25,completed,Ahmednagar,Maharashtra,348625.01,Dhanuk,Sama,esangha@example.org,2142114078,41,Male,Ahmednagar,Maharashtra,Premium,2023-11-10,True,True
162906,3800,2023-07-08,completed,Imphal,Delhi,341142.08,Krish,Bora,tjoshi@example.org,9037773110,65,Male,Imphal,Delhi,Low,2024-12-08,True,True
162921,2244,2024-09-04,completed,Karawal Nagar,Uttar Pradesh,395722.44,Mishti,Bal,rhea36@example.net,912591642301,26,Female,Karawal Nagar,Uttar Pradesh,Low,2023-03-14,False,True
163000,3666,2022-03-29,completed,Ujjain,Uttar Pradesh,445367.98,Kismat,Sant,kdhawan@example.org,910661901748,29,Male,Ujjain,Uttar Pradesh,Medium,2023-05-13,False,True
163078,1440,2023-10-06,completed,Indore,Uttar Pradesh,438658.92,Darshit,Mander,sara69@example.net,5922776414,18,Male,Indore,Uttar Pradesh,Medium,2022-12-03,True,True
163141,14311,2024-10-22,shipped,Bharatpur,Uttar Pradesh,446923.73,Ritvik,Chaudhary,miraan55@example.com,6299832409,48,Female,Bharatpur,Uttar Pradesh,Medium,2024-03-02,True,True
163148,15281,2023-08-15,pending,Ambattur,Punjab,623974.56,Anahi,Kala,borrafateh@example.net,3148626065,35,Male,Ambattur,Punjab,Medium,2022-03-24,False,True
163208,4877,2022-03-06,completed,Guntakal,Maharashtra,553088.68,Indrajit,Krishnan,igarde@example.com,6875264379,25,Female,Guntakal,Maharashtra,Medium,2024-02-03,True,True
